scenario,year,cotton_withdrawal,cotton_scarcity
ssp_socio5_ag5_gwmed_exp_ipsl_NDC_Tax_ffict,2100,22.8585,2.163225807
ssp_socio5_ag5_gwmed_exp_ipsl_NDC_Tax_uct,2100,30.4834,2.564634266
ssp_socio5_ag5_gwmed_exp_miroc_NDC_Tax_ffict,2100,23.8455,2.054571199
ssp_socio5_ag5_gwmed_exp_miroc_NDC_Tax_uct,2100,30.2974,2.468389097
ssp_socio5_ag5_gwmed_exp_noresm_NDC_Tax_ffict,2100,22.29853,1.960519649
ssp_socio5_ag1_gwlo_exp_noresm_NDC_Tax_ffict,2100,24.8557,2.148586146
ssp_socio5_ag5_gwmed_exp_noresm_NDC_Tax_uct,2100,29.0626,2.315064412
ssp_socio5_ag5_gwmed_rs_gfdl_NDC_Tax_ffict,2100,23.2488,2.107043671
ssp_socio5_ag5_gwmed_rs_gfdl_NDC_Tax_uct,2100,30.2842,2.502802002
ssp_socio5_ag5_gwmed_rs_hadgem_NDC_Tax_ffict,2100,23.526,1.930661028
ssp_socio5_ag5_gwmed_rs_hadgem_NDC_Tax_uct,2100,29.5792,2.281684238
ssp_socio5_ag5_gwmed_rs_ipsl_NDC_Tax_ffict,2100,22.95593,2.165394563
ssp_socio5_ag5_gwmed_rs_ipsl_NDC_Tax_uct,2100,30.4787,2.562875153
ssp_socio5_ag5_gwmed_rs_miroc_NDC_Tax_ffict,2100,23.9294,2.056041529
ssp_socio5_ag5_gwmed_rs_miroc_NDC_Tax_uct,2100,30.2861,2.464987672
ssp_socio5_ag5_gwmed_rs_noresm_NDC_Tax_ffict,2100,22.33818,1.967736517
ssp_socio5_ag1_gwhi_exp_hadgem_NDC_Tax_ffict,2100,26.6327,2.137096339
ssp_socio5_ag1_gwlo_exp_noresm_NDC_Tax_uct,2100,27.1799,2.415382626
ssp_socio5_ag5_gwmed_rs_noresm_NDC_Tax_uct,2100,29.0099,2.3144967
ssp_socio4_ag1_gwhi_exp_gfdl_NDC_Tax_ffict,2100,33.4076,2.494951388
ssp_socio4_ag1_gwhi_exp_gfdl_NDC_Tax_uct,2100,49.869,2.643349085
ssp_socio4_ag1_gwhi_exp_hadgem_NDC_Tax_ffict,2100,39.0478,2.418716758
ssp_socio4_ag1_gwhi_exp_hadgem_NDC_Tax_uct,2100,52.0747,2.559445788
ssp_socio4_ag1_gwhi_exp_ipsl_NDC_Tax_ffict,2100,32.2644,2.522779326
ssp_socio4_ag1_gwhi_exp_ipsl_NDC_Tax_uct,2100,47.8477,2.549181569
ssp_socio4_ag1_gwhi_exp_miroc_NDC_Tax_ffict,2100,36.8474,2.473693933
ssp_socio4_ag1_gwhi_exp_miroc_NDC_Tax_uct,2100,50.8534,2.622267664
ssp_socio4_ag1_gwhi_exp_noresm_NDC_Tax_ffict,2100,36.2099,2.422087949
ssp_socio5_ag1_gwlo_rs_gfdl_NDC_Tax_ffict,2100,26.5474,2.356725606
ssp_socio4_ag1_gwhi_exp_noresm_NDC_Tax_uct,2100,50.3355,2.569235904
ssp_socio4_ag1_gwhi_rs_gfdl_NDC_Tax_ffict,2100,31.2267,2.544869542
ssp_socio4_ag1_gwhi_rs_gfdl_NDC_Tax_uct,2100,50.873,2.684662835
ssp_socio4_ag1_gwhi_rs_hadgem_NDC_Tax_ffict,2100,37.1647,2.37807781
ssp_socio4_ag1_gwhi_rs_hadgem_NDC_Tax_uct,2100,52.0319,2.567053705
ssp_socio4_ag1_gwhi_rs_ipsl_NDC_Tax_ffict,2100,32.4416,2.528534742
ssp_socio4_ag1_gwhi_rs_ipsl_NDC_Tax_uct,2100,48.214,2.743389129
ssp_socio4_ag1_gwhi_rs_miroc_NDC_Tax_ffict,2100,36.7552,2.468860184
ssp_socio4_ag1_gwhi_rs_miroc_NDC_Tax_uct,2100,50.9917,2.6140168
ssp_socio4_ag1_gwhi_rs_noresm_NDC_Tax_ffict,2100,36.6566,2.435816783
ssp_socio5_ag1_gwlo_rs_gfdl_NDC_Tax_uct,2100,28.5581,2.528653966
ssp_socio4_ag1_gwhi_rs_noresm_NDC_Tax_uct,2100,50.181,2.568319241
ssp_socio4_ag1_gwlo_exp_gfdl_NDC_Tax_ffict,2100,32.5282,2.501157791
ssp_socio4_ag1_gwlo_exp_gfdl_NDC_Tax_uct,2100,50.2465,2.842184087
ssp_socio4_ag1_gwlo_exp_hadgem_NDC_Tax_ffict,2100,41.5566,2.503200197
ssp_socio4_ag1_gwlo_exp_hadgem_NDC_Tax_uct,2100,51.8441,2.563037769
ssp_socio4_ag1_gwlo_exp_ipsl_NDC_Tax_ffict,2100,32.6832,2.566080179
ssp_socio4_ag1_gwlo_exp_ipsl_NDC_Tax_uct,2100,46.1136,2.659330058
ssp_socio4_ag1_gwlo_exp_miroc_NDC_Tax_ffict,2100,36.5793,2.475107763
ssp_socio4_ag1_gwlo_exp_miroc_NDC_Tax_uct,2100,51.0213,2.621629812
ssp_socio4_ag1_gwlo_exp_noresm_NDC_Tax_ffict,2100,35.9744,2.422268896
ssp_socio5_ag1_gwlo_rs_hadgem_NDC_Tax_ffict,2100,26.7025,2.138992361
ssp_socio4_ag1_gwlo_exp_noresm_NDC_Tax_uct,2100,50.3877,2.56978231
ssp_socio4_ag1_gwlo_rs_gfdl_NDC_Tax_ffict,2100,32.5375,2.497251963
ssp_socio4_ag1_gwlo_rs_gfdl_NDC_Tax_uct,2100,49.9499,2.634901101
ssp_socio4_ag1_gwlo_rs_hadgem_NDC_Tax_ffict,2100,38.3446,2.409419127
ssp_socio4_ag1_gwlo_rs_hadgem_NDC_Tax_uct,2100,52.3549,2.568379914
ssp_socio4_ag1_gwlo_rs_ipsl_NDC_Tax_ffict,2100,31.5777,2.488995672
ssp_socio4_ag1_gwlo_rs_ipsl_NDC_Tax_uct,2100,50.3285,2.673344537
ssp_socio4_ag1_gwlo_rs_miroc_NDC_Tax_ffict,2100,35.8856,2.466408392
ssp_socio4_ag1_gwlo_rs_miroc_NDC_Tax_uct,2100,49.2139,2.644298241
ssp_socio4_ag1_gwlo_rs_noresm_NDC_Tax_ffict,2100,35.8168,2.480774563
ssp_socio5_ag1_gwlo_rs_hadgem_NDC_Tax_uct,2100,27.7659,2.395128068
ssp_socio4_ag1_gwlo_rs_noresm_NDC_Tax_uct,2100,50.8567,2.564384486
ssp_socio4_ag1_gwmed_exp_gfdl_NDC_Tax_ffict,2100,32.4948,2.499952319
ssp_socio4_ag1_gwmed_exp_gfdl_NDC_Tax_uct,2100,51.5704,2.670724822
ssp_socio4_ag1_gwmed_exp_hadgem_NDC_Tax_ffict,2100,38.9003,2.417499761
ssp_socio4_ag1_gwmed_exp_hadgem_NDC_Tax_uct,2100,51.8897,2.565636332
ssp_socio4_ag1_gwmed_exp_ipsl_NDC_Tax_ffict,2100,32.328,2.52392885
ssp_socio4_ag1_gwmed_exp_ipsl_NDC_Tax_uct,2100,48.9604,2.694358775
ssp_socio4_ag1_gwmed_exp_miroc_NDC_Tax_ffict,2100,36.4088,2.47988192
ssp_socio4_ag1_gwmed_exp_miroc_NDC_Tax_uct,2100,50.8174,2.622091213
ssp_socio4_ag1_gwmed_exp_noresm_NDC_Tax_ffict,2100,36.0671,2.422080844
ssp_socio5_ag1_gwlo_rs_ipsl_NDC_Tax_ffict,2100,26.0703,2.400718178
ssp_socio4_ag1_gwmed_exp_noresm_NDC_Tax_uct,2100,50.2626,2.569556346
ssp_socio4_ag1_gwmed_rs_gfdl_NDC_Tax_ffict,2100,32.682,2.498427103
ssp_socio4_ag1_gwmed_rs_gfdl_NDC_Tax_uct,2100,49.6945,2.635355378
ssp_socio4_ag1_gwmed_rs_hadgem_NDC_Tax_ffict,2100,39.1491,2.356712167
ssp_socio4_ag1_gwmed_rs_ipsl_NDC_Tax_ffict,2100,30.8712,2.551851463
ssp_socio4_ag1_gwmed_rs_ipsl_NDC_Tax_uct,2100,48.7022,2.655666947
ssp_socio4_ag1_gwmed_rs_miroc_NDC_Tax_ffict,2100,36.6399,2.468966589
ssp_socio4_ag1_gwmed_rs_miroc_NDC_Tax_uct,2100,50.8768,2.614421879
ssp_socio4_ag1_gwmed_rs_noresm_NDC_Tax_ffict,2100,36.5025,2.425093814
ssp_socio4_ag1_gwmed_rs_noresm_NDC_Tax_uct,2100,50.7897,2.569499602
ssp_socio5_ag1_gwlo_rs_ipsl_NDC_Tax_uct,2100,28.6417,2.582769654
ssp_socio4_ag2_gwhi_exp_gfdl_NDC_Tax_ffict,2100,19.23524,2.576337379
ssp_socio4_ag2_gwhi_exp_gfdl_NDC_Tax_uct,2100,33.0652,2.750885002
ssp_socio4_ag2_gwhi_exp_hadgem_NDC_Tax_ffict,2100,22.98091,2.480667887
ssp_socio4_ag2_gwhi_exp_hadgem_NDC_Tax_uct,2100,34.7227,2.63858606
ssp_socio4_ag2_gwhi_exp_ipsl_NDC_Tax_ffict,2100,17.90842,2.609495681
ssp_socio4_ag2_gwhi_exp_ipsl_NDC_Tax_uct,2100,31.6543,2.782816332
ssp_socio4_ag2_gwhi_exp_miroc_NDC_Tax_ffict,2100,21.16741,2.547539942
ssp_socio4_ag2_gwhi_exp_miroc_NDC_Tax_uct,2100,33.6978,2.723256137
ssp_socio4_ag2_gwhi_exp_noresm_NDC_Tax_ffict,2100,21.40489,2.48702181
ssp_socio4_ag2_gwhi_exp_noresm_NDC_Tax_uct,2100,33.4166,2.647681035
ssp_socio5_ag1_gwlo_rs_miroc_NDC_Tax_ffict,2100,27.3913,2.287519089
ssp_socio4_ag2_gwhi_rs_gfdl_NDC_Tax_ffict,2100,19.79746,2.560252471
ssp_socio4_ag2_gwhi_rs_gfdl_NDC_Tax_uct,2100,34.3509,2.791412283
ssp_socio4_ag2_gwhi_rs_hadgem_NDC_Tax_ffict,2100,23.03172,2.478443304
ssp_socio4_ag2_gwhi_rs_hadgem_NDC_Tax_uct,2100,34.7495,2.636224664
ssp_socio4_ag2_gwhi_rs_ipsl_NDC_Tax_ffict,2100,18.0428,2.606852469
ssp_socio4_ag2_gwhi_rs_ipsl_NDC_Tax_uct,2100,33.312,2.779117713
ssp_socio4_ag2_gwhi_rs_miroc_NDC_Tax_ffict,2100,21.2939,2.541982116
ssp_socio4_ag2_gwhi_rs_miroc_NDC_Tax_uct,2100,33.8075,2.718553179
ssp_socio4_ag2_gwhi_rs_noresm_NDC_Tax_ffict,2100,21.45378,2.4857828
ssp_socio4_ag2_gwhi_rs_noresm_NDC_Tax_uct,2100,33.4424,2.643898895
ssp_socio5_ag1_gwlo_rs_miroc_NDC_Tax_uct,2100,28.6699,2.496343251
ssp_socio4_ag2_gwlo_exp_gfdl_NDC_Tax_ffict,2100,19.31905,2.576363142
ssp_socio4_ag2_gwlo_exp_gfdl_NDC_Tax_uct,2100,33.2585,2.750840965
ssp_socio4_ag2_gwlo_exp_hadgem_NDC_Tax_ffict,2100,22.94858,2.477271135
ssp_socio4_ag2_gwlo_exp_hadgem_NDC_Tax_uct,2100,34.7008,2.638830888
ssp_socio4_ag2_gwlo_exp_ipsl_NDC_Tax_ffict,2100,18.01122,2.609097656
ssp_socio4_ag2_gwlo_exp_ipsl_NDC_Tax_uct,2100,33.7437,2.883490925
ssp_socio4_ag2_gwlo_exp_miroc_NDC_Tax_ffict,2100,21.19848,2.545267582
ssp_socio4_ag2_gwlo_exp_miroc_NDC_Tax_uct,2100,34.6773,2.717840006
ssp_socio4_ag2_gwlo_exp_noresm_NDC_Tax_ffict,2100,21.50587,2.486302882
ssp_socio4_ag2_gwlo_exp_noresm_NDC_Tax_uct,2100,33.6867,2.648430361
ssp_socio5_ag1_gwlo_rs_noresm_NDC_Tax_ffict,2100,25.7316,2.166891045
ssp_socio4_ag2_gwlo_rs_gfdl_NDC_Tax_ffict,2100,19.38209,2.566745629
ssp_socio4_ag2_gwlo_rs_gfdl_NDC_Tax_uct,2100,33.4042,2.741557935
ssp_socio4_ag2_gwlo_rs_hadgem_NDC_Tax_ffict,2100,22.93352,2.474753816
ssp_socio4_ag2_gwlo_rs_hadgem_NDC_Tax_uct,2100,34.0859,2.652678298
ssp_socio4_ag2_gwlo_rs_ipsl_NDC_Tax_ffict,2100,18.02932,2.603281603
ssp_socio4_ag2_gwlo_rs_ipsl_NDC_Tax_uct,2100,31.5078,2.794847403
ssp_socio4_ag2_gwlo_rs_miroc_NDC_Tax_ffict,2100,21.34569,2.54035161
ssp_socio4_ag2_gwlo_rs_miroc_NDC_Tax_uct,2100,34.0884,2.71642313
ssp_socio4_ag2_gwlo_rs_noresm_NDC_Tax_ffict,2100,20.89721,2.454922871
ssp_socio4_ag2_gwlo_rs_noresm_NDC_Tax_uct,2100,33.8095,2.645210148
ssp_socio5_ag1_gwhi_exp_hadgem_NDC_Tax_uct,2100,27.7643,2.396390185
ssp_socio5_ag1_gwlo_rs_noresm_NDC_Tax_uct,2100,27.1416,2.415408436
ssp_socio4_ag2_gwmed_exp_gfdl_NDC_Tax_ffict,2100,19.25162,2.576505142
ssp_socio4_ag2_gwmed_exp_gfdl_NDC_Tax_uct,2100,33.0651,2.750718536
ssp_socio4_ag2_gwmed_exp_hadgem_NDC_Tax_ffict,2100,22.98892,2.479397602
ssp_socio4_ag2_gwmed_exp_hadgem_NDC_Tax_uct,2100,34.7224,2.638467526
ssp_socio4_ag2_gwmed_exp_ipsl_NDC_Tax_ffict,2100,17.90865,2.609472067
ssp_socio4_ag2_gwmed_exp_ipsl_NDC_Tax_uct,2100,31.8274,2.842822236
ssp_socio4_ag2_gwmed_exp_miroc_NDC_Tax_ffict,2100,21.17405,2.546963197
ssp_socio4_ag2_gwmed_exp_miroc_NDC_Tax_uct,2100,33.6396,2.716352323
ssp_socio4_ag2_gwmed_exp_noresm_NDC_Tax_ffict,2100,21.4099,2.487893705
ssp_socio4_ag2_gwmed_exp_noresm_NDC_Tax_uct,2100,33.4361,2.64750975
ssp_socio5_ag1_gwmed_exp_gfdl_NDC_Tax_ffict,2100,26.487,2.355790096
ssp_socio4_ag2_gwmed_rs_gfdl_NDC_Tax_ffict,2100,19.32547,2.572438185
ssp_socio4_ag2_gwmed_rs_gfdl_NDC_Tax_uct,2100,33.0568,2.735131083
ssp_socio4_ag2_gwmed_rs_hadgem_NDC_Tax_ffict,2100,23.02799,2.477285702
ssp_socio4_ag2_gwmed_rs_hadgem_NDC_Tax_uct,2100,34.7286,2.634396785
ssp_socio4_ag2_gwmed_rs_ipsl_NDC_Tax_ffict,2100,17.9091,2.62664733
ssp_socio4_ag2_gwmed_rs_ipsl_NDC_Tax_uct,2100,30.8186,2.844680944
ssp_socio4_ag2_gwmed_rs_miroc_NDC_Tax_ffict,2100,21.3389,2.544028756
ssp_socio4_ag2_gwmed_rs_miroc_NDC_Tax_uct,2100,33.8613,2.701925116
ssp_socio4_ag2_gwmed_rs_noresm_NDC_Tax_ffict,2100,21.44607,2.486365201
ssp_socio4_ag2_gwmed_rs_noresm_NDC_Tax_uct,2100,33.4475,2.643112388
ssp_socio5_ag1_gwmed_exp_gfdl_NDC_Tax_uct,2100,28.5539,2.535621985
ssp_socio4_ag3_gwhi_exp_gfdl_NDC_Tax_ffict,2100,13.0384,2.640317386
ssp_socio4_ag3_gwhi_exp_hadgem_NDC_Tax_ffict,2100,16.03923,2.65655862
ssp_socio4_ag3_gwhi_exp_ipsl_NDC_Tax_ffict,2100,11.56088,2.691133998
ssp_socio4_ag3_gwhi_exp_miroc_NDC_Tax_ffict,2100,13.94449,2.602833306
ssp_socio4_ag3_gwhi_exp_noresm_NDC_Tax_ffict,2100,14.47012,2.51603148
ssp_socio5_ag1_gwmed_exp_hadgem_NDC_Tax_ffict,2100,26.6197,2.13704495
ssp_socio4_ag3_gwhi_rs_gfdl_NDC_Tax_ffict,2100,13.11056,2.637235291
ssp_socio4_ag3_gwhi_rs_hadgem_NDC_Tax_ffict,2100,15.90327,2.62133932
ssp_socio4_ag3_gwhi_rs_ipsl_NDC_Tax_ffict,2100,11.63928,2.690991581
ssp_socio4_ag3_gwhi_rs_miroc_NDC_Tax_ffict,2100,14.01863,2.597920784
ssp_socio4_ag3_gwhi_rs_noresm_NDC_Tax_ffict,2100,14.23265,2.519561302
ssp_socio5_ag1_gwmed_exp_hadgem_NDC_Tax_uct,2100,27.7482,2.396521938
ssp_socio4_ag3_gwlo_exp_gfdl_NDC_Tax_ffict,2100,13.16195,2.634096179
ssp_socio4_ag3_gwlo_exp_hadgem_NDC_Tax_ffict,2100,15.33992,2.494095949
ssp_socio4_ag3_gwlo_exp_miroc_NDC_Tax_ffict,2100,14.09731,2.600160151
ssp_socio4_ag3_gwlo_exp_noresm_NDC_Tax_ffict,2100,14.40301,2.516268455
ssp_socio4_ag3_gwlo_rs_gfdl_NDC_Tax_ffict,2100,12.98476,2.626452245
ssp_socio5_ag1_gwmed_exp_ipsl_NDC_Tax_ffict,2100,25.9249,2.399872466
ssp_socio4_ag3_gwlo_rs_hadgem_NDC_Tax_ffict,2100,15.34566,2.491968628
ssp_socio4_ag3_gwlo_rs_ipsl_NDC_Tax_ffict,2100,11.88997,2.691414675
ssp_socio4_ag3_gwlo_rs_miroc_NDC_Tax_ffict,2100,14.28933,2.596831593
ssp_socio4_ag3_gwlo_rs_noresm_NDC_Tax_ffict,2100,14.76976,2.512747242
ssp_socio4_ag3_gwmed_exp_gfdl_NDC_Tax_ffict,2100,13.04404,2.640859877
ssp_socio5_ag1_gwmed_exp_ipsl_NDC_Tax_uct,2100,28.553,2.584514067
ssp_socio4_ag3_gwmed_exp_hadgem_NDC_Tax_ffict,2100,15.38479,2.513297834
ssp_socio4_ag3_gwmed_exp_ipsl_NDC_Tax_ffict,2100,11.57954,2.689310567
ssp_socio4_ag3_gwmed_exp_miroc_NDC_Tax_ffict,2100,13.95834,2.603176941
ssp_socio4_ag3_gwmed_exp_noresm_NDC_Tax_ffict,2100,14.44823,2.518518936
ssp_socio4_ag3_gwmed_rs_gfdl_NDC_Tax_ffict,2100,13.50193,2.637152331
ssp_socio5_ag1_gwmed_exp_miroc_NDC_Tax_ffict,2100,27.2565,2.284823839
ssp_socio4_ag3_gwmed_rs_hadgem_NDC_Tax_ffict,2100,15.2389,2.516878266
ssp_socio4_ag3_gwmed_rs_ipsl_NDC_Tax_ffict,2100,11.66273,2.690880176
ssp_socio4_ag3_gwmed_rs_miroc_NDC_Tax_ffict,2100,14.07518,2.598436005
ssp_socio4_ag3_gwmed_rs_noresm_NDC_Tax_ffict,2100,14.54983,2.517850056
ssp_socio4_ag4_gwhi_exp_gfdl_NDC_Tax_ffict,2100,10.39103,2.611740782
ssp_socio5_ag1_gwmed_exp_miroc_NDC_Tax_uct,2100,28.5141,2.504318042
ssp_socio4_ag4_gwhi_exp_gfdl_NDC_Tax_uct,2100,19.17007,2.759600626
ssp_socio4_ag4_gwhi_exp_hadgem_NDC_Tax_ffict,2100,14.49298,2.774256291
ssp_socio4_ag4_gwhi_exp_hadgem_NDC_Tax_uct,2100,20.64911,2.598693006
ssp_socio4_ag4_gwhi_exp_ipsl_NDC_Tax_ffict,2100,7.35281,2.60503355
ssp_socio4_ag4_gwhi_exp_ipsl_NDC_Tax_uct,2100,17.80094,2.828686698
ssp_socio4_ag4_gwhi_exp_miroc_NDC_Tax_ffict,2100,11.46218,2.570282016
ssp_socio4_ag4_gwhi_exp_miroc_NDC_Tax_uct,2100,19.68673,2.720389471
ssp_socio4_ag4_gwhi_exp_noresm_NDC_Tax_ffict,2100,12.08131,2.509318491
ssp_socio4_ag4_gwhi_exp_noresm_NDC_Tax_uct,2100,19.74539,2.617299113
ssp_socio4_ag4_gwhi_rs_gfdl_NDC_Tax_ffict,2100,10.86222,2.730126102
ssp_socio5_ag1_gwmed_exp_noresm_NDC_Tax_ffict,2100,24.838,2.149408282
ssp_socio4_ag4_gwhi_rs_gfdl_NDC_Tax_uct,2100,19.20756,2.75806529
ssp_socio4_ag4_gwhi_rs_hadgem_NDC_Tax_ffict,2100,14.50569,2.766340851
ssp_socio4_ag4_gwhi_rs_hadgem_NDC_Tax_uct,2100,20.36563,2.615077914
ssp_socio4_ag4_gwhi_rs_ipsl_NDC_Tax_ffict,2100,9.02721,2.665597216
ssp_socio4_ag4_gwhi_rs_ipsl_NDC_Tax_uct,2100,17.88751,2.82576406
ssp_socio4_ag4_gwhi_rs_miroc_NDC_Tax_ffict,2100,11.5243,2.590258196
ssp_socio4_ag4_gwhi_rs_miroc_NDC_Tax_uct,2100,19.88214,2.711330809
ssp_socio4_ag4_gwhi_rs_noresm_NDC_Tax_ffict,2100,12.02368,2.504566502
ssp_socio4_ag4_gwhi_rs_noresm_NDC_Tax_uct,2100,20.42954,2.645678
ssp_socio4_ag4_gwlo_exp_gfdl_NDC_Tax_ffict,2100,10.43131,2.609249163
ssp_socio5_ag1_gwhi_exp_ipsl_NDC_Tax_ffict,2100,25.9254,2.399816918
ssp_socio5_ag1_gwmed_exp_noresm_NDC_Tax_uct,2100,27.1694,2.416677774
ssp_socio4_ag4_gwlo_exp_gfdl_NDC_Tax_uct,2100,19.31543,2.759944612
ssp_socio4_ag4_gwlo_exp_hadgem_NDC_Tax_ffict,2100,12.97957,2.465962304
ssp_socio4_ag4_gwlo_exp_hadgem_NDC_Tax_uct,2100,20.69184,2.590405796
ssp_socio4_ag4_gwlo_exp_ipsl_NDC_Tax_ffict,2100,9.01408,2.664387889
ssp_socio4_ag4_gwlo_exp_ipsl_NDC_Tax_uct,2100,17.93571,2.823476294
ssp_socio4_ag4_gwlo_exp_miroc_NDC_Tax_ffict,2100,11.55354,2.56868026
ssp_socio4_ag4_gwlo_exp_miroc_NDC_Tax_uct,2100,19.866,2.720410548
ssp_socio4_ag4_gwlo_exp_noresm_NDC_Tax_ffict,2100,12.09534,2.491421925
ssp_socio4_ag4_gwlo_exp_noresm_NDC_Tax_uct,2100,18.89676,2.581689402
ssp_socio4_ag4_gwlo_rs_gfdl_NDC_Tax_ffict,2100,10.52772,2.60910941
ssp_socio5_ag1_gwmed_rs_gfdl_NDC_Tax_ffict,2100,26.5491,2.356729773
ssp_socio4_ag4_gwlo_rs_gfdl_NDC_Tax_uct,2100,19.44185,2.758155279
ssp_socio4_ag4_gwlo_rs_hadgem_NDC_Tax_ffict,2100,13.01891,2.466311481
ssp_socio4_ag4_gwlo_rs_hadgem_NDC_Tax_uct,2100,20.72036,2.59069419
ssp_socio4_ag4_gwlo_rs_ipsl_NDC_Tax_ffict,2100,8.82552,2.739077889
ssp_socio4_ag4_gwlo_rs_ipsl_NDC_Tax_uct,2100,18.22876,2.826574235
ssp_socio4_ag4_gwlo_rs_miroc_NDC_Tax_ffict,2100,11.86159,2.574146119
ssp_socio4_ag4_gwlo_rs_miroc_NDC_Tax_uct,2100,20.05365,2.718286599
ssp_socio4_ag4_gwlo_rs_noresm_NDC_Tax_ffict,2100,12.13607,2.492316648
ssp_socio4_ag4_gwlo_rs_noresm_NDC_Tax_uct,2100,20.50278,2.642248743
ssp_socio4_ag4_gwmed_exp_gfdl_NDC_Tax_ffict,2100,10.39213,2.611036412
ssp_socio5_ag1_gwmed_rs_gfdl_NDC_Tax_uct,2100,28.412,2.533479638
ssp_socio4_ag4_gwmed_exp_gfdl_NDC_Tax_uct,2100,19.19015,2.761124753
ssp_socio4_ag4_gwmed_exp_hadgem_NDC_Tax_ffict,2100,13.90794,2.644109603
ssp_socio4_ag4_gwmed_exp_hadgem_NDC_Tax_uct,2100,20.61157,2.591260263
ssp_socio4_ag4_gwmed_exp_ipsl_NDC_Tax_ffict,2100,9.14288,2.673226696
ssp_socio4_ag4_gwmed_exp_ipsl_NDC_Tax_uct,2100,18.45096,2.85624992
ssp_socio4_ag4_gwmed_exp_miroc_NDC_Tax_ffict,2100,11.46323,2.563870919
ssp_socio4_ag4_gwmed_exp_miroc_NDC_Tax_uct,2100,19.69288,2.720526379
ssp_socio4_ag4_gwmed_exp_noresm_NDC_Tax_ffict,2100,12.03306,2.501711498
ssp_socio4_ag4_gwmed_exp_noresm_NDC_Tax_uct,2100,19.76089,2.617303725
ssp_socio4_ag4_gwmed_rs_gfdl_NDC_Tax_ffict,2100,10.29339,2.602652705
ssp_socio5_ag1_gwmed_rs_hadgem_NDC_Tax_ffict,2100,26.6794,2.139074326
ssp_socio4_ag4_gwmed_rs_gfdl_NDC_Tax_uct,2100,19.21288,2.758021113
ssp_socio4_ag4_gwmed_rs_hadgem_NDC_Tax_ffict,2100,13.85759,2.627385037
ssp_socio4_ag4_gwmed_rs_hadgem_NDC_Tax_uct,2100,20.65167,2.591177523
ssp_socio4_ag4_gwmed_rs_ipsl_NDC_Tax_ffict,2100,7.2164,2.857248397
ssp_socio4_ag4_gwmed_rs_ipsl_NDC_Tax_uct,2100,18.58359,2.760115696
ssp_socio4_ag4_gwmed_rs_miroc_NDC_Tax_ffict,2100,11.41447,2.571912683
ssp_socio4_ag4_gwmed_rs_miroc_NDC_Tax_uct,2100,19.77857,2.718849739
ssp_socio4_ag4_gwmed_rs_noresm_NDC_Tax_ffict,2100,12.12738,2.498920603
ssp_socio4_ag4_gwmed_rs_noresm_NDC_Tax_uct,2100,19.78816,2.615248251
ssp_socio5_ag1_gwmed_rs_hadgem_NDC_Tax_uct,2100,27.7045,2.395508883
ssp_socio5_ag1_gwmed_rs_ipsl_NDC_Tax_ffict,2100,26.0418,2.400764571
ssp_socio5_ag1_gwmed_rs_ipsl_NDC_Tax_uct,2100,28.504,2.583227146
ssp_socio5_ag1_gwmed_rs_miroc_NDC_Tax_ffict,2100,27.3594,2.286545934
ssp_socio5_ag1_gwmed_rs_miroc_NDC_Tax_uct,2100,28.6721,2.49648717
ssp_socio5_ag1_gwmed_rs_noresm_NDC_Tax_ffict,2100,24.8485,2.152083028
ssp_socio3_ag1_gwhi_exp_gfdl_NDC_Tax_ffict,2100,74.5646,2.611009837
ssp_socio5_ag1_gwhi_exp_ipsl_NDC_Tax_uct,2100,28.5755,2.58381388
ssp_socio5_ag1_gwmed_rs_noresm_NDC_Tax_uct,2100,26.9937,2.415482274
ssp_socio3_ag1_gwhi_exp_gfdl_NDC_Tax_uct,2100,97.7977,2.810205197
ssp_socio3_ag1_gwhi_exp_hadgem_NDC_Tax_ffict,2100,76.0235,2.522219491
ssp_socio3_ag1_gwhi_exp_hadgem_NDC_Tax_uct,2100,97.7032,2.720797206
ssp_socio3_ag1_gwhi_exp_ipsl_NDC_Tax_ffict,2100,72.0384,2.649155358
ssp_socio3_ag1_gwhi_exp_ipsl_NDC_Tax_uct,2100,96.0565,2.849365432
ssp_socio3_ag1_gwhi_exp_miroc_NDC_Tax_ffict,2100,77.5417,2.583692875
ssp_socio3_ag1_gwhi_exp_miroc_NDC_Tax_uct,2100,98.8753,2.78770177
ssp_socio3_ag1_gwhi_exp_noresm_NDC_Tax_ffict,2100,69.5817,2.529294787
ssp_socio3_ag1_gwhi_exp_noresm_NDC_Tax_uct,2100,93.577,2.727284383
ssp_socio3_ag1_gwhi_rs_gfdl_NDC_Tax_ffict,2100,74.8286,2.597770879
ssp_socio5_ag2_gwhi_exp_gfdl_NDC_Tax_ffict,2100,18.37455,1.732636032
ssp_socio3_ag1_gwhi_rs_gfdl_NDC_Tax_uct,2100,97.8949,2.794587631
ssp_socio3_ag1_gwhi_rs_hadgem_NDC_Tax_ffict,2100,76.1567,2.512853876
ssp_socio3_ag1_gwhi_rs_hadgem_NDC_Tax_uct,2100,97.7434,2.710664016
ssp_socio3_ag1_gwhi_rs_ipsl_NDC_Tax_ffict,2100,72.4275,2.635220925
ssp_socio3_ag1_gwhi_rs_ipsl_NDC_Tax_uct,2100,96.0105,2.832207982
ssp_socio3_ag1_gwhi_rs_miroc_NDC_Tax_ffict,2100,77.8095,2.570486396
